,epochs,batch,lay1_siz,lay1_act,Drop1,lay2_siz,lay2_act,Drop2,lay3_siz,lay3_act,Drop3,lout_siz,lout_act,loss,optimizer,test_accur,train_accur
204,350,350,128,relu,0,64,tanh,0,32,relu,0,2,tanh,categorical_crossentropy,SGD,0.4400000023841858,0.300000000340598
205,350,350,128,relu,0,64,tanh,0,32,relu,0,2,tanh,mean_squared_error,rmsprop,0.5800000095367431,0.7228571445601327
206,350,350,128,relu,0,64,tanh,0,32,relu,0,2,tanh,mean_squared_error,adam,0.6399999976158142,0.7400000020435878
207,350,350,128,relu,0,64,tanh,0,32,relu,0,2,tanh,mean_squared_error,Adagrad,0.6200000095367432,0.7199999993188041
208,350,350,128,relu,0,64,tanh,0,32,relu,0,2,tanh,mean_squared_error,Adadelta,0.6200000095367432,0.7114285734721593
209,350,350,128,relu,0,64,tanh,0,32,relu,0,2,tanh,mean_squared_error,SGD,0.5599999976158142,0.6999999996594021
210,350,350,128,relu,0,64,tanh,0,32,sigmoid,0,2,relu,categorical_crossentropy,rmsprop,0.6400000095367432,0.7199999993188041
211,350,350,128,relu,0,64,tanh,0,32,sigmoid,0,2,relu,categorical_crossentropy,adam,0.5599999976158142,0.6999999996594021
212,350,350,128,relu,0,64,tanh,0,32,sigmoid,0,2,relu,categorical_crossentropy,Adagrad,0.6799999976158142,0.7142857139451163
213,350,350,128,relu,0,64,tanh,0,32,sigmoid,0,2,relu,categorical_crossentropy,Adadelta,0.5599999976158142,0.6999999996594021
214,350,350,128,relu,0,64,tanh,0,32,sigmoid,0,2,relu,categorical_crossentropy,SGD,0.5599999976158142,0.6999999996594021
215,350,350,128,relu,0,64,tanh,0,32,sigmoid,0,2,relu,mean_squared_error,rmsprop,0.4400000023841858,0.3057142860548837
216,350,350,128,relu,0,64,tanh,0,32,sigmoid,0,2,relu,mean_squared_error,adam,0.4800000011920929,0.3314285717691694
217,350,350,128,relu,0,64,tanh,0,32,sigmoid,0,2,relu,mean_squared_error,Adagrad,0.5599999976158142,0.6999999996594021
218,350,350,128,relu,0,64,tanh,0,32,sigmoid,0,2,relu,mean_squared_error,Adadelta,0.5599999976158142,0.6999999996594021
219,350,350,128,relu,0,64,tanh,0,32,sigmoid,0,2,relu,mean_squared_error,SGD,0.5599999976158142,0.6999999996594021
220,350,350,128,relu,0,64,tanh,0,32,sigmoid,0,2,sigmoid,categorical_crossentropy,rmsprop,0.6200000095367432,0.7200000020435878
221,350,350,128,relu,0,64,tanh,0,32,sigmoid,0,2,sigmoid,categorical_crossentropy,adam,0.62,0.7057142853736877
222,350,350,128,relu,0,64,tanh,0,32,sigmoid,0,2,sigmoid,categorical_crossentropy,Adagrad,0.6200000095367432,0.7228571449007307
223,350,350,128,relu,0,64,tanh,0,32,sigmoid,0,2,sigmoid,categorical_crossentropy,Adadelta,0.6600000095367432,0.7114285710879734
224,350,350,128,relu,0,64,tanh,0,32,sigmoid,0,2,sigmoid,categorical_crossentropy,SGD,0.5599999976158142,0.6999999996594021
225,350,350,128,relu,0,64,tanh,0,32,sigmoid,0,2,sigmoid,mean_squared_error,rmsprop,0.6799999976158142,0.7200000020435878
226,350,350,128,relu,0,64,tanh,0,32,sigmoid,0,2,sigmoid,mean_squared_error,adam,0.6200000095367432,0.7257142877578735
227,350,350,128,relu,0,64,tanh,0,32,sigmoid,0,2,sigmoid,mean_squared_error,Adagrad,0.6200000095367432,0.7257142850330898
228,350,350,128,relu,0,64,tanh,0,32,sigmoid,0,2,sigmoid,mean_squared_error,Adadelta,0.6400000095367432,0.7171428591864449
229,350,350,128,relu,0,64,tanh,0,32,sigmoid,0,2,sigmoid,mean_squared_error,SGD,0.5599999976158142,0.6999999996594021
230,350,350,128,relu,0,64,tanh,0,32,sigmoid,0,2,tanh,categorical_crossentropy,rmsprop,0.4400000023841858,0.300000000340598
231,350,350,128,relu,0,64,tanh,0,32,sigmoid,0,2,tanh,categorical_crossentropy,adam,0.48000000953674316,0.5257142853736877
232,350,350,128,relu,0,64,tanh,0,32,sigmoid,0,2,tanh,categorical_crossentropy,Adagrad,0.5599999976158142,0.6999999996594021
233,350,350,128,relu,0,64,tanh,0,32,sigmoid,0,2,tanh,categorical_crossentropy,Adadelta,0.3400000011920929,0.2857142862251827
234,350,350,128,relu,0,64,tanh,0,32,sigmoid,0,2,tanh,categorical_crossentropy,SGD,0.4400000023841858,0.300000000340598
235,350,350,128,relu,0,64,tanh,0,32,sigmoid,0,2,tanh,mean_squared_error,rmsprop,0.6000000095367432,0.7171428591864449
236,350,350,128,relu,0,64,tanh,0,32,sigmoid,0,2,tanh,mean_squared_error,adam,0.6600000095367432,0.7228571425165449
237,350,350,128,relu,0,64,tanh,0,32,sigmoid,0,2,tanh,mean_squared_error,Adagrad,0.6400000095367432,0.7199999993188041
238,350,350,128,relu,0,64,tanh,0,32,sigmoid,0,2,tanh,mean_squared_error,Adadelta,0.6400000095367432,0.7171428591864449
239,350,350,128,relu,0,64,tanh,0,32,sigmoid,0,2,tanh,mean_squared_error,SGD,0.5599999976158142,0.6999999996594021
240,350,350,128,relu,0,64,tanh,0,32,tanh,0,2,relu,categorical_crossentropy,rmsprop,0.5599999976158142,0.6999999996594021
241,350,350,128,relu,0,64,tanh,0,32,tanh,0,2,relu,categorical_crossentropy,adam,0.5599999976158142,0.6999999996594021
242,350,350,128,relu,0,64,tanh,0,32,tanh,0,2,relu,categorical_crossentropy,Adagrad,0.5599999976158142,0.6999999996594021
243,350,350,128,relu,0,64,tanh,0,32,tanh,0,2,relu,categorical_crossentropy,Adadelta,0.6600000095367432,0.7228571425165449
244,350,350,128,relu,0,64,tanh,0,32,tanh,0,2,relu,categorical_crossentropy,SGD,0.5599999976158142,0.6999999996594021
245,350,350,128,relu,0,64,tanh,0,32,tanh,0,2,relu,mean_squared_error,rmsprop,0.6799999976158142,0.7228571452413286
246,350,350,128,relu,0,64,tanh,0,32,tanh,0,2,relu,mean_squared_error,adam,0.5600000095367431,0.7399999989782061
247,350,350,128,relu,0,64,tanh,0,32,tanh,0,2,relu,mean_squared_error,Adagrad,0.6799999976158142,0.7228571425165449
248,350,350,128,relu,0,64,tanh,0,32,tanh,0,2,relu,mean_squared_error,Adadelta,0.6400000095367432,0.7142857163293022
249,350,350,128,relu,0,64,tanh,0,32,tanh,0,2,relu,mean_squared_error,SGD,0.6400000095367432,0.719999999659402
250,350,350,128,relu,0,64,tanh,0,32,tanh,0,2,sigmoid,categorical_crossentropy,rmsprop,0.6799999976158142,0.7228571425165449
251,350,350,128,relu,0,64,tanh,0,32,tanh,0,2,sigmoid,categorical_crossentropy,adam,0.6599999976158142,0.7457142877578735
252,350,350,128,relu,0,64,tanh,0,32,tanh,0,2,sigmoid,categorical_crossentropy,Adagrad,0.6600000095367432,0.7257142877578735
253,350,350,128,relu,0,64,tanh,0,32,tanh,0,2,sigmoid,categorical_crossentropy,Adadelta,0.6600000095367432,0.7199999993188041
254,350,350,128,relu,0,64,tanh,0,32,tanh,0,2,sigmoid,categorical_crossentropy,SGD,0.5599999976158142,0.6999999996594021
255,350,350,128,relu,0,64,tanh,0,32,tanh,0,2,sigmoid,mean_squared_error,rmsprop,0.5800000095367431,0.7199999993188041
256,350,350,128,relu,0,64,tanh,0,32,tanh,0,2,sigmoid,mean_squared_error,adam,0.5600000095367431,0.7371428564616612
257,350,350,128,relu,0,64,tanh,0,32,tanh,0,2,sigmoid,mean_squared_error,Adagrad,0.6399999976158142,0.7285714278902327
258,350,350,128,relu,0,64,tanh,0,32,tanh,0,2,sigmoid,mean_squared_error,Adadelta,0.6799999976158142,0.7057142880984715
259,350,350,128,relu,0,64,tanh,0,32,tanh,0,2,sigmoid,mean_squared_error,SGD,0.5599999976158142,0.6999999996594021
260,350,350,128,relu,0,64,tanh,0,32,tanh,0,2,tanh,categorical_crossentropy,rmsprop,0.6799999976158142,0.7257142853736878
261,350,350,128,relu,0,64,tanh,0,32,tanh,0,2,tanh,categorical_crossentropy,adam,0.44,0.6000000023841858
262,350,350,128,relu,0,64,tanh,0,32,tanh,0,2,tanh,categorical_crossentropy,Adagrad,0.6600000095367432,0.7142857163293022
263,350,350,128,relu,0,64,tanh,0,32,tanh,0,2,tanh,categorical_crossentropy,Adadelta,0.5599999976158142,0.6999999996594021
264,350,350,128,relu,0,64,tanh,0,32,tanh,0,2,tanh,categorical_crossentropy,SGD,0.3400000023841858,0.2885714290823255
265,350,350,128,relu,0,64,tanh,0,32,tanh,0,2,tanh,mean_squared_error,rmsprop,0.6000000095367432,0.7171428591864449
266,350,350,128,relu,0,64,tanh,0,32,tanh,0,2,tanh,mean_squared_error,adam,0.6399999976158142,0.7485714278902327
267,350,350,128,relu,0,64,tanh,0,32,tanh,0,2,tanh,mean_squared_error,Adagrad,0.6799999976158142,0.7342857139451163
268,350,350,128,relu,0,64,tanh,0,32,tanh,0,2,tanh,mean_squared_error,Adadelta,0.6399999976158142,0.7085714309556144
269,350,350,128,relu,0,64,tanh,0,32,tanh,0,2,tanh,mean_squared_error,SGD,0.5599999976158142,0.6999999996594021
270,350,350,128,sigmoid,0,64,relu,0,32,relu,0,2,relu,categorical_crossentropy,rmsprop,0.4400000023841858,0.300000000340598
271,350,350,128,sigmoid,0,64,relu,0,32,relu,0,2,relu,categorical_crossentropy,adam,0.5599999976158142,0.6999999996594021
272,350,350,128,sigmoid,0,64,relu,0,32,relu,0,2,relu,categorical_crossentropy,Adagrad,0.62,0.7057142853736877
273,350,350,128,sigmoid,0,64,relu,0,32,relu,0,2,relu,categorical_crossentropy,Adadelta,0.62,0.7057142853736877
274,350,350,128,sigmoid,0,64,relu,0,32,relu,0,2,relu,categorical_crossentropy,SGD,0.5599999976158142,0.6999999996594021
275,350,350,128,sigmoid,0,64,relu,0,32,relu,0,2,relu,mean_squared_error,rmsprop,0.62,0.7057142853736877
276,350,350,128,sigmoid,0,64,relu,0,32,relu,0,2,relu,mean_squared_error,adam,0.5599999976158142,0.6999999996594021
277,350,350,128,sigmoid,0,64,relu,0,32,relu,0,2,relu,mean_squared_error,Adagrad,0.5599999976158142,0.6999999996594021
278,350,350,128,sigmoid,0,64,relu,0,32,relu,0,2,relu,mean_squared_error,Adadelta,0.5599999976158142,0.6999999996594021
279,350,350,128,sigmoid,0,64,relu,0,32,relu,0,2,relu,mean_squared_error,SGD,0.5599999976158142,0.6999999996594021
280,350,350,128,sigmoid,0,64,relu,0,32,relu,0,2,sigmoid,categorical_crossentropy,rmsprop,0.6599999976158142,0.7028571452413287
281,350,350,128,sigmoid,0,64,relu,0,32,relu,0,2,sigmoid,categorical_crossentropy,adam,0.6599999976158142,0.7171428591864449
282,350,350,128,sigmoid,0,64,relu,0,32,relu,0,2,sigmoid,categorical_crossentropy,Adagrad,0.6600000095367432,0.7142857163293022
283,350,350,128,sigmoid,0,64,relu,0,32,relu,0,2,sigmoid,categorical_crossentropy,Adadelta,0.62,0.7057142853736877
284,350,350,128,sigmoid,0,64,relu,0,32,relu,0,2,sigmoid,categorical_crossentropy,SGD,0.5599999976158142,0.6999999996594021
285,350,350,128,sigmoid,0,64,relu,0,32,relu,0,2,sigmoid,mean_squared_error,rmsprop,0.62,0.7057142853736877
286,350,350,128,sigmoid,0,64,relu,0,32,relu,0,2,sigmoid,mean_squared_error,adam,0.6600000095367432,0.7171428591864449
287,350,350,128,sigmoid,0,64,relu,0,32,relu,0,2,sigmoid,mean_squared_error,Adagrad,0.6600000095367432,0.7142857139451163
288,350,350,128,sigmoid,0,64,relu,0,32,relu,0,2,sigmoid,mean_squared_error,Adadelta,0.5599999976158142,0.6999999996594021
289,350,350,128,sigmoid,0,64,relu,0,32,relu,0,2,sigmoid,mean_squared_error,SGD,0.5599999976158142,0.6999999996594021
290,350,350,128,sigmoid,0,64,relu,0,32,relu,0,2,tanh,categorical_crossentropy,rmsprop,0.4400000023841858,0.300000000340598
291,350,350,128,sigmoid,0,64,relu,0,32,relu,0,2,tanh,categorical_crossentropy,adam,0.6399999976158142,0.7028571425165449
292,350,350,128,sigmoid,0,64,relu,0,32,relu,0,2,tanh,categorical_crossentropy,Adagrad,0.4400000023841858,0.300000000340598
293,350,350,128,sigmoid,0,64,relu,0,32,relu,0,2,tanh,categorical_crossentropy,Adadelta,0.4400000023841858,0.300000000340598
294,350,350,128,sigmoid,0,64,relu,0,32,relu,0,2,tanh,categorical_crossentropy,SGD,0.5599999976158142,0.6999999996594021
295,350,350,128,sigmoid,0,64,relu,0,32,relu,0,2,tanh,mean_squared_error,rmsprop,0.6600000095367432,0.7142857163293022
296,350,350,128,sigmoid,0,64,relu,0,32,relu,0,2,tanh,mean_squared_error,adam,0.6600000095367432,0.7142857163293022
297,350,350,128,sigmoid,0,64,relu,0,32,relu,0,2,tanh,mean_squared_error,Adagrad,0.6400000095367432,0.7171428591864449
298,350,350,128,sigmoid,0,64,relu,0,32,relu,0,2,tanh,mean_squared_error,Adadelta,0.62,0.7057142853736877
299,350,350,128,sigmoid,0,64,relu,0,32,relu,0,2,tanh,mean_squared_error,SGD,0.5599999976158142,0.6999999996594021
300,350,350,128,sigmoid,0,64,relu,0,32,sigmoid,0,2,relu,categorical_crossentropy,rmsprop,0.5599999976158142,0.6999999996594021
301,350,350,128,sigmoid,0,64,relu,0,32,sigmoid,0,2,relu,categorical_crossentropy,adam,0.4400000023841858,0.300000000340598
302,350,350,128,sigmoid,0,64,relu,0,32,sigmoid,0,2,relu,categorical_crossentropy,Adagrad,0.5599999976158142,0.6999999996594021
303,350,350,128,sigmoid,0,64,relu,0,32,sigmoid,0,2,relu,categorical_crossentropy,Adadelta,0.5599999976158142,0.6999999996594021
304,350,350,128,sigmoid,0,64,relu,0,32,sigmoid,0,2,relu,categorical_crossentropy,SGD,0.5599999976158142,0.6999999996594021
305,350,350,128,sigmoid,0,64,relu,0,32,sigmoid,0,2,relu,mean_squared_error,rmsprop,0.4400000023841858,0.300000000340598
306,350,350,128,sigmoid,0,64,relu,0,32,sigmoid,0,2,relu,mean_squared_error,adam,0.5599999976158142,0.6999999996594021
307,350,350,128,sigmoid,0,64,relu,0,32,sigmoid,0,2,relu,mean_squared_error,Adagrad,0.6600000095367432,0.7171428591864449
308,350,350,128,sigmoid,0,64,relu,0,32,sigmoid,0,2,relu,mean_squared_error,Adadelta,0.5599999976158142,0.6999999996594021
309,350,350,128,sigmoid,0,64,relu,0,32,sigmoid,0,2,relu,mean_squared_error,SGD,0.5599999976158142,0.6999999996594021
310,350,350,128,sigmoid,0,64,relu,0,32,sigmoid,0,2,sigmoid,categorical_crossentropy,rmsprop,0.6599999976158142,0.7028571452413287
311,350,350,128,sigmoid,0,64,relu,0,32,sigmoid,0,2,sigmoid,categorical_crossentropy,adam,0.6400000095367432,0.7200000020435878
312,350,350,128,sigmoid,0,64,relu,0,32,sigmoid,0,2,sigmoid,categorical_crossentropy,Adagrad,0.6400000095367432,0.7171428591864449
313,350,350,128,sigmoid,0,64,relu,0,32,sigmoid,0,2,sigmoid,categorical_crossentropy,Adadelta,0.5599999976158142,0.6999999996594021
314,350,350,128,sigmoid,0,64,relu,0,32,sigmoid,0,2,sigmoid,categorical_crossentropy,SGD,0.5599999976158142,0.6999999996594021
315,350,350,128,sigmoid,0,64,relu,0,32,sigmoid,0,2,sigmoid,mean_squared_error,rmsprop,0.6599999976158142,0.7114285710879734
316,350,350,128,sigmoid,0,64,relu,0,32,sigmoid,0,2,sigmoid,mean_squared_error,adam,0.6600000095367432,0.7142857163293022
317,350,350,128,sigmoid,0,64,relu,0,32,sigmoid,0,2,sigmoid,mean_squared_error,Adagrad,0.6600000095367432,0.7114285710879734
318,350,350,128,sigmoid,0,64,relu,0,32,sigmoid,0,2,sigmoid,mean_squared_error,Adadelta,0.5599999976158142,0.6999999996594021
319,350,350,128,sigmoid,0,64,relu,0,32,sigmoid,0,2,sigmoid,mean_squared_error,SGD,0.5599999976158142,0.6999999996594021
320,350,350,128,sigmoid,0,64,relu,0,32,sigmoid,0,2,tanh,categorical_crossentropy,rmsprop,0.3800000023841858,0.2971428574834551
321,350,350,128,sigmoid,0,64,relu,0,32,sigmoid,0,2,tanh,categorical_crossentropy,adam,0.5599999976158142,0.6999999996594021
322,350,350,128,sigmoid,0,64,relu,0,32,sigmoid,0,2,tanh,categorical_crossentropy,Adagrad,0.5599999976158142,0.6999999996594021
323,350,350,128,sigmoid,0,64,relu,0,32,sigmoid,0,2,tanh,categorical_crossentropy,Adadelta,0.5599999976158142,0.6999999996594021
324,350,350,128,sigmoid,0,64,relu,0,32,sigmoid,0,2,tanh,categorical_crossentropy,SGD,0.5599999976158142,0.6999999996594021
325,350,350,128,sigmoid,0,64,relu,0,32,sigmoid,0,2,tanh,mean_squared_error,rmsprop,0.6399999976158142,0.7028571425165449
326,350,350,128,sigmoid,0,64,relu,0,32,sigmoid,0,2,tanh,mean_squared_error,adam,0.6600000095367432,0.7142857163293022
327,350,350,128,sigmoid,0,64,relu,0,32,sigmoid,0,2,tanh,mean_squared_error,Adagrad,0.6400000095367432,0.7085714282308306
328,350,350,128,sigmoid,0,64,relu,0,32,sigmoid,0,2,tanh,mean_squared_error,Adadelta,0.5599999976158142,0.6999999996594021
329,350,350,128,sigmoid,0,64,relu,0,32,sigmoid,0,2,tanh,mean_squared_error,SGD,0.5599999976158142,0.6999999996594021
330,350,350,128,sigmoid,0,64,relu,0,32,tanh,0,2,relu,categorical_crossentropy,rmsprop,0.5599999976158142,0.6999999996594021
331,350,350,128,sigmoid,0,64,relu,0,32,tanh,0,2,relu,categorical_crossentropy,adam,0.62,0.7085714282308306
332,350,350,128,sigmoid,0,64,relu,0,32,tanh,0,2,relu,categorical_crossentropy,Adagrad,0.5599999976158142,0.6999999996594021
333,350,350,128,sigmoid,0,64,relu,0,32,tanh,0,2,relu,categorical_crossentropy,Adadelta,0.4400000023841858,0.300000000340598
334,350,350,128,sigmoid,0,64,relu,0,32,tanh,0,2,relu,categorical_crossentropy,SGD,0.4400000023841858,0.300000000340598
335,350,350,128,sigmoid,0,64,relu,0,32,tanh,0,2,relu,mean_squared_error,rmsprop,0.5599999976158142,0.6999999996594021
336,350,350,128,sigmoid,0,64,relu,0,32,tanh,0,2,relu,mean_squared_error,adam,0.5599999976158142,0.6999999996594021
337,350,350,128,sigmoid,0,64,relu,0,32,tanh,0,2,relu,mean_squared_error,Adagrad,0.4400000023841858,0.300000000340598
338,350,350,128,sigmoid,0,64,relu,0,32,tanh,0,2,relu,mean_squared_error,Adadelta,0.5599999976158142,0.6999999996594021
339,350,350,128,sigmoid,0,64,relu,0,32,tanh,0,2,relu,mean_squared_error,SGD,0.5599999976158142,0.6999999996594021
340,350,350,128,sigmoid,0,64,relu,0,32,tanh,0,2,sigmoid,categorical_crossentropy,rmsprop,0.6399999976158142,0.7028571452413287
341,350,350,128,sigmoid,0,64,relu,0,32,tanh,0,2,sigmoid,categorical_crossentropy,adam,0.6400000095367432,0.7171428591864449
342,350,350,128,sigmoid,0,64,relu,0,32,tanh,0,2,sigmoid,categorical_crossentropy,Adagrad,0.62,0.7085714282308306
343,350,350,128,sigmoid,0,64,relu,0,32,tanh,0,2,sigmoid,categorical_crossentropy,Adadelta,0.62,0.7057142853736877
344,350,350,128,sigmoid,0,64,relu,0,32,tanh,0,2,sigmoid,categorical_crossentropy,SGD,0.5599999976158142,0.6999999996594021
345,350,350,128,sigmoid,0,64,relu,0,32,tanh,0,2,sigmoid,mean_squared_error,rmsprop,0.62,0.7057142853736877
346,350,350,128,sigmoid,0,64,relu,0,32,tanh,0,2,sigmoid,mean_squared_error,adam,0.6600000095367432,0.7171428568022592
347,350,350,128,sigmoid,0,64,relu,0,32,tanh,0,2,sigmoid,mean_squared_error,Adagrad,0.6799999976158142,0.7114285710879734
348,350,350,128,sigmoid,0,64,relu,0,32,tanh,0,2,sigmoid,mean_squared_error,Adadelta,0.5599999976158142,0.6999999996594021
349,350,350,128,sigmoid,0,64,relu,0,32,tanh,0,2,sigmoid,mean_squared_error,SGD,0.5599999976158142,0.6999999996594021
350,350,350,128,sigmoid,0,64,relu,0,32,tanh,0,2,tanh,categorical_crossentropy,rmsprop,0.38,0.29428571462631226
351,350,350,128,sigmoid,0,64,relu,0,32,tanh,0,2,tanh,categorical_crossentropy,adam,0.5599999976158142,0.6999999996594021
352,350,350,128,sigmoid,0,64,relu,0,32,tanh,0,2,tanh,categorical_crossentropy,Adagrad,0.5599999976158142,0.6999999996594021
353,350,350,128,sigmoid,0,64,relu,0,32,tanh,0,2,tanh,categorical_crossentropy,Adadelta,0.4400000023841858,0.300000000340598
354,350,350,128,sigmoid,0,64,relu,0,32,tanh,0,2,tanh,categorical_crossentropy,SGD,0.4400000023841858,0.300000000340598
355,350,350,128,sigmoid,0,64,relu,0,32,tanh,0,2,tanh,mean_squared_error,rmsprop,0.5599999976158142,0.6999999996594021
356,350,350,128,sigmoid,0,64,relu,0,32,tanh,0,2,tanh,mean_squared_error,adam,0.6600000095367432,0.7142857163293022
357,350,350,128,sigmoid,0,64,relu,0,32,tanh,0,2,tanh,mean_squared_error,Adagrad,0.62,0.7057142853736877
358,350,350,128,sigmoid,0,64,relu,0,32,tanh,0,2,tanh,mean_squared_error,Adadelta,0.5599999976158142,0.6999999996594021
359,350,350,128,sigmoid,0,64,relu,0,32,tanh,0,2,tanh,mean_squared_error,SGD,0.5599999976158142,0.6999999996594021
360,350,350,128,sigmoid,0,64,sigmoid,0,32,relu,0,2,relu,categorical_crossentropy,rmsprop,0.5599999976158142,0.6999999996594021
361,350,350,128,sigmoid,0,64,sigmoid,0,32,relu,0,2,relu,categorical_crossentropy,adam,0.5599999976158142,0.6999999996594021
362,350,350,128,sigmoid,0,64,sigmoid,0,32,relu,0,2,relu,categorical_crossentropy,Adagrad,0.5599999976158142,0.6999999996594021
363,350,350,128,sigmoid,0,64,sigmoid,0,32,relu,0,2,relu,categorical_crossentropy,Adadelta,0.4400000023841858,0.300000000340598
364,350,350,128,sigmoid,0,64,sigmoid,0,32,relu,0,2,relu,categorical_crossentropy,SGD,0.4400000023841858,0.300000000340598
365,350,350,128,sigmoid,0,64,sigmoid,0,32,relu,0,2,relu,mean_squared_error,rmsprop,0.4400000023841858,0.300000000340598
366,350,350,128,sigmoid,0,64,sigmoid,0,32,relu,0,2,relu,mean_squared_error,adam,0.5599999976158142,0.6999999996594021
367,350,350,128,sigmoid,0,64,sigmoid,0,32,relu,0,2,relu,mean_squared_error,Adagrad,0.5599999976158142,0.6999999996594021
368,350,350,128,sigmoid,0,64,sigmoid,0,32,relu,0,2,relu,mean_squared_error,Adadelta,0.5599999976158142,0.6999999996594021
369,350,350,128,sigmoid,0,64,sigmoid,0,32,relu,0,2,relu,mean_squared_error,SGD,0.5599999976158142,0.6999999996594021
370,350,350,128,sigmoid,0,64,sigmoid,0,32,relu,0,2,sigmoid,categorical_crossentropy,rmsprop,0.6399999976158142,0.7028571425165449
371,350,350,128,sigmoid,0,64,sigmoid,0,32,relu,0,2,sigmoid,categorical_crossentropy,adam,0.6400000095367432,0.7228571421759469
372,350,350,128,sigmoid,0,64,sigmoid,0,32,relu,0,2,sigmoid,categorical_crossentropy,Adagrad,0.62,0.7057142853736877
373,350,350,128,sigmoid,0,64,sigmoid,0,32,relu,0,2,sigmoid,categorical_crossentropy,Adadelta,0.5599999976158142,0.6999999996594021
374,350,350,128,sigmoid,0,64,sigmoid,0,32,relu,0,2,sigmoid,categorical_crossentropy,SGD,0.5599999976158142,0.6999999996594021
375,350,350,128,sigmoid,0,64,sigmoid,0,32,relu,0,2,sigmoid,mean_squared_error,rmsprop,0.62,0.7085714282308306
376,350,350,128,sigmoid,0,64,sigmoid,0,32,relu,0,2,sigmoid,mean_squared_error,adam,0.6600000095367432,0.7200000020435878
377,350,350,128,sigmoid,0,64,sigmoid,0,32,relu,0,2,sigmoid,mean_squared_error,Adagrad,0.6400000095367432,0.7171428591864449
378,350,350,128,sigmoid,0,64,sigmoid,0,32,relu,0,2,sigmoid,mean_squared_error,Adadelta,0.5599999976158142,0.6999999996594021
379,350,350,128,sigmoid,0,64,sigmoid,0,32,relu,0,2,sigmoid,mean_squared_error,SGD,0.5599999976158142,0.6999999996594021
380,350,350,128,sigmoid,0,64,sigmoid,0,32,relu,0,2,tanh,categorical_crossentropy,rmsprop,0.4400000023841858,0.300000000340598
381,350,350,128,sigmoid,0,64,sigmoid,0,32,relu,0,2,tanh,categorical_crossentropy,adam,0.4400000023841858,0.300000000340598
382,350,350,128,sigmoid,0,64,sigmoid,0,32,relu,0,2,tanh,categorical_crossentropy,Adagrad,0.5599999976158142,0.6999999996594021
383,350,350,128,sigmoid,0,64,sigmoid,0,32,relu,0,2,tanh,categorical_crossentropy,Adadelta,0.5599999976158142,0.6999999996594021
384,350,350,128,sigmoid,0,64,sigmoid,0,32,relu,0,2,tanh,categorical_crossentropy,SGD,0.5599999976158142,0.6999999996594021
385,350,350,128,sigmoid,0,64,sigmoid,0,32,relu,0,2,tanh,mean_squared_error,rmsprop,0.62,0.7057142853736877
386,350,350,128,sigmoid,0,64,sigmoid,0,32,relu,0,2,tanh,mean_squared_error,adam,0.6399999976158142,0.7028571452413287
387,350,350,128,sigmoid,0,64,sigmoid,0,32,relu,0,2,tanh,mean_squared_error,Adagrad,0.6399999976158142,0.6971428595270429
388,350,350,128,sigmoid,0,64,sigmoid,0,32,relu,0,2,tanh,mean_squared_error,Adadelta,0.5599999976158142,0.6999999996594021
389,350,350,128,sigmoid,0,64,sigmoid,0,32,relu,0,2,tanh,mean_squared_error,SGD,0.5599999976158142,0.6999999996594021
390,350,350,128,sigmoid,0,64,sigmoid,0,32,sigmoid,0,2,relu,categorical_crossentropy,rmsprop,0.5599999976158142,0.6999999996594021
391,350,350,128,sigmoid,0,64,sigmoid,0,32,sigmoid,0,2,relu,categorical_crossentropy,adam,0.5599999976158142,0.6999999996594021
392,350,350,128,sigmoid,0,64,sigmoid,0,32,sigmoid,0,2,relu,categorical_crossentropy,Adagrad,0.5599999976158142,0.6999999996594021
393,350,350,128,sigmoid,0,64,sigmoid,0,32,sigmoid,0,2,relu,categorical_crossentropy,Adadelta,0.4400000023841858,0.300000000340598
394,350,350,128,sigmoid,0,64,sigmoid,0,32,sigmoid,0,2,relu,categorical_crossentropy,SGD,0.4400000023841858,0.300000000340598
395,350,350,128,sigmoid,0,64,sigmoid,0,32,sigmoid,0,2,relu,mean_squared_error,rmsprop,0.5599999976158142,0.6999999996594021
396,350,350,128,sigmoid,0,64,sigmoid,0,32,sigmoid,0,2,relu,mean_squared_error,adam,0.5599999976158142,0.6999999996594021
397,350,350,128,sigmoid,0,64,sigmoid,0,32,sigmoid,0,2,relu,mean_squared_error,Adagrad,0.4400000023841858,0.300000000340598
398,350,350,128,sigmoid,0,64,sigmoid,0,32,sigmoid,0,2,relu,mean_squared_error,Adadelta,0.5599999976158142,0.6999999996594021
399,350,350,128,sigmoid,0,64,sigmoid,0,32,sigmoid,0,2,relu,mean_squared_error,SGD,0.5599999976158142,0.6999999996594021
400,350,350,128,sigmoid,0,64,sigmoid,0,32,sigmoid,0,2,sigmoid,categorical_crossentropy,rmsprop,0.6400000095367432,0.7142857139451163
401,350,350,128,sigmoid,0,64,sigmoid,0,32,sigmoid,0,2,sigmoid,categorical_crossentropy,adam,0.6799999976158142,0.7142857163293022
402,350,350,128,sigmoid,0,64,sigmoid,0,32,sigmoid,0,2,sigmoid,categorical_crossentropy,Adagrad,0.6600000095367432,0.7142857163293022
403,350,350,128,sigmoid,0,64,sigmoid,0,32,sigmoid,0,2,sigmoid,categorical_crossentropy,Adadelta,0.5599999976158142,0.6999999996594021
404,350,350,128,sigmoid,0,64,sigmoid,0,32,sigmoid,0,2,sigmoid,categorical_crossentropy,SGD,0.5599999976158142,0.6999999996594021
